transaction_id,timestamp,store_id,product_id,qty,unit_price,discount,channel
T00096-P006,2026-06-04,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00097-P006,2026-06-05,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00098-P006,2026-06-06,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00099-P006,2026-06-07,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00100-P006,2026-06-08,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00101-P006,2026-06-09,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00102-P006,2026-06-10,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00103-P006,2026-06-11,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00104-P006,2026-06-12,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00105-P006,2026-06-13,STORE-001,P006,23.0,35.0,0.0,IN_STORE
T00106-P006,2026-06-14,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00107-P006,2026-06-15,STORE-001,P006,18.0,35.0,0.0,IN_STORE
T00108-P006,2026-06-16,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00109-P006,2026-06-17,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00110-P006,2026-06-18,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00111-P006,2026-06-19,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00112-P006,2026-06-20,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00113-P006,2026-06-21,STORE-001,P006,21.0,35.0,0.0,IN_STORE
T00114-P006,2026-06-22,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00115-P006,2026-06-23,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00116-P006,2026-06-24,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00117-P006,2026-06-25,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00118-P006,2026-06-26,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00119-P006,2026-06-27,STORE-001,P006,21.0,35.0,0.0,IN_STORE
T00120-P006,2026-06-28,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00121-P006,2026-06-29,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00122-P006,2026-06-30,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00123-P006,2026-07-01,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00124-P006,2026-07-02,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00125-P006,2026-07-03,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00126-P006,2026-07-04,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00127-P006,2026-07-05,STORE-001,P006,18.0,35.0,0.0,IN_STORE
T00128-P006,2026-07-06,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00129-P006,2026-07-07,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00130-P006,2026-07-08,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00131-P006,2026-07-09,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00132-P006,2026-07-10,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00133-P006,2026-07-11,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00134-P006,2026-07-12,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00135-P006,2026-07-13,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00136-P006,2026-07-14,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00137-P006,2026-07-15,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00138-P006,2026-07-16,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00139-P006,2026-07-17,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00140-P006,2026-07-18,STORE-001,P006,25.0,35.0,0.0,IN_STORE
T00141-P006,2026-07-19,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00142-P006,2026-07-20,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00143-P006,2026-07-21,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00144-P006,2026-07-22,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00145-P006,2026-07-23,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00146-P006,2026-07-24,STORE-001,P006,18.0,35.0,0.0,IN_STORE
T00147-P006,2026-07-25,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00148-P006,2026-07-26,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00149-P006,2026-07-27,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00150-P006,2026-07-28,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00151-P006,2026-07-29,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00152-P006,2026-07-30,STORE-001,P006,18.0,35.0,0.0,IN_STORE
T00153-P006,2026-07-31,STORE-001,P006,20.0,35.0,0.0,IN_STORE
T00154-P006,2026-08-01,STORE-001,P006,22.0,32.2,8.0,IN_STORE
T00155-P006,2026-08-02,STORE-001,P006,19.0,32.2,8.0,IN_STORE
T00156-P006,2026-08-03,STORE-001,P006,16.0,32.2,8.0,IN_STORE
T00157-P006,2026-08-04,STORE-001,P006,16.0,32.2,8.0,IN_STORE
T00158-P006,2026-08-05,STORE-001,P006,19.0,32.2,8.0,IN_STORE
T00159-P006,2026-08-06,STORE-001,P006,19.0,32.2,8.0,IN_STORE
T00160-P006,2026-08-07,STORE-001,P006,18.0,32.2,8.0,IN_STORE
T00161-P006,2026-08-08,STORE-001,P006,21.0,35.0,0.0,IN_STORE
T00162-P006,2026-08-09,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00163-P006,2026-08-10,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00164-P006,2026-08-11,STORE-001,P006,12.0,35.0,0.0,IN_STORE
T00165-P006,2026-08-12,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00166-P006,2026-08-13,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00167-P006,2026-08-14,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00168-P006,2026-08-15,STORE-001,P006,24.0,35.0,0.0,IN_STORE
T00169-P006,2026-08-16,STORE-001,P006,19.0,35.0,0.0,IN_STORE
T00170-P006,2026-08-17,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00171-P006,2026-08-18,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00172-P006,2026-08-19,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00173-P006,2026-08-20,STORE-001,P006,16.0,35.0,0.0,IN_STORE
T00174-P006,2026-08-21,STORE-001,P006,15.0,35.0,0.0,IN_STORE
T00175-P006,2026-08-22,STORE-001,P006,25.0,35.0,0.0,IN_STORE
T00176-P006,2026-08-23,STORE-001,P006,17.0,35.0,0.0,IN_STORE
T00177-P006,2026-08-24,STORE-001,P006,13.0,35.0,0.0,IN_STORE
T00178-P006,2026-08-25,STORE-001,P006,14.0,35.0,0.0,IN_STORE
T00179-P006,2026-08-26,STORE-001,P006,18.0,35.0,0.0,IN_STORE
T00180-P006,2026-08-27,STORE-001,P006,19.0,35.0,0.0,IN_STORE
BAD-001,2026-05-10,STORE-001,P001,-5.0,8.0,0.0,IN_STORE
BAD-002,2026-06-05,STORE-001,P002,,18.0,0.0,IN_STORE
BAD-003,2026-07-10,STORE-001,P003,500.0,16.0,0.0,IN_STORE
T00181-P001,2026-08-28,STORE-001,P001,46.0,8.0,0.0,IN_STORE
T00181-P002,2026-08-28,STORE-001,P002,29.0,18.0,0.0,IN_STORE
T00181-P003,2026-08-28,STORE-001,P003,37.0,16.0,0.0,IN_STORE
T00181-P004,2026-08-28,STORE-001,P004,34.0,19.0,0.0,IN_STORE
T00182-P001,2026-08-29,STORE-001,P001,55.0,8.0,0.0,IN_STORE
T00182-P002,2026-08-29,STORE-001,P002,28.0,18.0,0.0,IN_STORE
T00182-P003,2026-08-29,STORE-001,P003,46.0,16.0,0.0,IN_STORE
T00182-P004,2026-08-29,STORE-001,P004,35.0,19.0,0.0,IN_STORE
T00183-P001,2026-08-30,STORE-001,P001,37.0,8.0,0.0,IN_STORE
T00183-P003,2026-08-30,STORE-001,P003,31.0,16.0,0.0,IN_STORE
T00183-P004,2026-08-30,STORE-001,P004,26.0,19.0,0.0,IN_STORE
T00184-P001,2026-08-31,STORE-001,P001,58.0,8.0,0.0,IN_STORE
T00183-P002,2026-08-31,STORE-001,P002,33.0,18.0,0.0,IN_STORE
T00184-P003,2026-08-31,STORE-001,P003,38.0,16.0,0.0,IN_STORE
T00184-P004,2026-08-31,STORE-001,P004,28.0,19.0,0.0,IN_STORE
T00185-P001,2026-09-01,STORE-001,P001,39.0,8.0,0.0,IN_STORE
T00184-P002,2026-09-01,STORE-001,P002,31.0,18.0,0.0,IN_STORE
T00185-P003,2026-09-01,STORE-001,P003,45.0,16.0,0.0,IN_STORE
T00185-P004,2026-09-01,STORE-001,P004,31.0,19.0,0.0,IN_STORE
T00186-P001,2026-09-02,STORE-001,P001,47.0,8.0,0.0,IN_STORE
T00185-P002,2026-09-02,STORE-001,P002,32.0,18.0,0.0,IN_STORE
T00186-P003,2026-09-02,STORE-001,P003,29.0,16.0,0.0,IN_STORE
T00186-P004,2026-09-02,STORE-001,P004,30.0,19.0,0.0,IN_STORE
T00187-P001,2026-09-03,STORE-001,P001,47.0,8.0,0.0,IN_STORE
T00186-P002,2026-09-03,STORE-001,P002,31.0,18.0,0.0,IN_STORE
T00187-P003,2026-09-03,STORE-001,P003,32.0,16.0,0.0,IN_STORE
T00187-P004,2026-09-03,STORE-001,P004,29.0,19.0,0.0,IN_STORE
T00188-P001,2026-09-04,STORE-001,P001,45.0,8.0,0.0,IN_STORE
T00187-P002,2026-09-04,STORE-001,P002,30.0,18.0,0.0,IN_STORE
T00188-P003,2026-09-04,STORE-001,P003,27.0,16.0,0.0,IN_STORE
T00188-P004,2026-09-04,STORE-001,P004,30.0,19.0,0.0,IN_STORE
T00189-P001,2026-09-05,STORE-001,P001,37.0,8.0,0.0,IN_STORE
T00188-P002,2026-09-05,STORE-001,P002,18.0,18.0,0.0,IN_STORE
T00189-P003,2026-09-05,STORE-001,P003,36.0,16.0,0.0,IN_STORE
T00189-P004,2026-09-05,STORE-001,P004,29.0,19.0,0.0,IN_STORE
T00190-P001,2026-09-06,STORE-001,P001,43.0,8.0,0.0,IN_STORE
T00190-P003,2026-09-06,STORE-001,P003,31.0,16.0,0.0,IN_STORE
T00190-P004,2026-09-06,STORE-001,P004,18.0,19.0,0.0,IN_STORE
T00191-P001,2026-09-07,STORE-001,P001,50.0,8.0,0.0,IN_STORE
T00189-P002,2026-09-07,STORE-001,P002,21.0,18.0,0.0,IN_STORE
T00191-P003,2026-09-07,STORE-001,P003,33.0,16.0,0.0,IN_STORE
T00191-P004,2026-09-07,STORE-001,P004,26.0,19.0,0.0,IN_STORE
T00192-P001,2026-09-08,STORE-001,P001,44.0,8.0,0.0,IN_STORE
T00190-P002,2026-09-08,STORE-001,P002,31.0,18.0,0.0,IN_STORE
T00192-P003,2026-09-08,STORE-001,P003,37.0,16.0,0.0,IN_STORE
T00192-P004,2026-09-08,STORE-001,P004,29.0,19.0,0.0,IN_STORE
T00193-P001,2026-09-09,STORE-001,P001,48.0,8.0,0.0,IN_STORE
T00191-P002,2026-09-09,STORE-001,P002,29.0,18.0,0.0,IN_STORE
T00193-P003,2026-09-09,STORE-001,P003,30.0,16.0,0.0,IN_STORE
T00193-P004,2026-09-09,STORE-001,P004,25.0,19.0,0.0,IN_STORE
T00194-P001,2026-09-10,STORE-001,P001,38.0,8.0,0.0,IN_STORE
T00192-P002,2026-09-10,STORE-001,P002,29.0,18.0,0.0,IN_STORE
T00194-P003,2026-09-10,STORE-001,P003,32.0,16.0,0.0,IN_STORE
T00194-P004,2026-09-10,STORE-001,P004,37.0,19.0,0.0,IN_STORE
T00195-P001,2026-09-11,STORE-001,P001,35.0,8.0,0.0,IN_STORE
T00193-P002,2026-09-11,STORE-001,P002,21.0,18.0,0.0,IN_STORE
T00195-P003,2026-09-11,STORE-001,P003,38.0,16.0,0.0,IN_STORE
T00195-P004,2026-09-11,STORE-001,P004,33.0,19.0,0.0,IN_STORE
T00196-P001,2026-09-12,STORE-001,P001,55.0,8.0,0.0,IN_STORE
T00194-P002,2026-09-12,STORE-001,P002,36.0,18.0,0.0,IN_STORE
T00196-P003,2026-09-12,STORE-001,P003,48.0,16.0,0.0,IN_STORE
T00196-P004,2026-09-12,STORE-001,P004,32.0,19.0,0.0,IN_STORE
T00197-P001,2026-09-13,STORE-001,P001,22.0,8.0,0.0,IN_STORE
T00197-P003,2026-09-13,STORE-001,P003,24.0,16.0,0.0,IN_STORE
T00197-P004,2026-09-13,STORE-001,P004,26.0,19.0,0.0,IN_STORE
T00198-P001,2026-09-14,STORE-001,P001,30.0,8.0,0.0,IN_STORE
T00195-P002,2026-09-14,STORE-001,P002,27.0,18.0,0.0,IN_STORE
T00198-P003,2026-09-14,STORE-001,P003,35.0,16.0,0.0,IN_STORE
T00198-P004,2026-09-14,STORE-001,P004,26.0,19.0,0.0,IN_STORE
T00199-P001,2026-09-15,STORE-001,P001,49.0,8.0,0.0,IN_STORE
T00196-P002,2026-09-15,STORE-001,P002,29.0,18.0,0.0,IN_STORE
T00199-P003,2026-09-15,STORE-001,P003,47.0,16.0,0.0,IN_STORE
T00199-P004,2026-09-15,STORE-001,P004,30.0,19.0,0.0,IN_STORE
T00200-P001,2026-09-16,STORE-001,P001,37.0,8.0,0.0,IN_STORE
T00197-P002,2026-09-16,STORE-001,P002,24.0,18.0,0.0,IN_STORE
T00200-P003,2026-09-16,STORE-001,P003,29.0,16.0,0.0,IN_STORE
T00200-P004,2026-09-16,STORE-001,P004,31.0,19.0,0.0,IN_STORE
T00201-P001,2026-09-17,STORE-001,P001,37.0,8.0,0.0,IN_STORE
T00198-P002,2026-09-17,STORE-001,P002,26.0,18.0,0.0,IN_STORE
T00201-P003,2026-09-17,STORE-001,P003,38.0,16.0,0.0,IN_STORE
T00201-P004,2026-09-17,STORE-001,P004,25.0,19.0,0.0,IN_STORE
T00202-P001,2026-09-18,STORE-001,P001,40.0,8.0,0.0,IN_STORE
T00199-P002,2026-09-18,STORE-001,P002,17.0,18.0,0.0,IN_STORE
T00202-P003,2026-09-18,STORE-001,P003,27.0,16.0,0.0,IN_STORE
T00202-P004,2026-09-18,STORE-001,P004,25.0,19.0,0.0,IN_STORE
T00203-P001,2026-09-19,STORE-001,P001,54.0,8.0,0.0,IN_STORE
T00200-P002,2026-09-19,STORE-001,P002,37.0,18.0,0.0,IN_STORE
T00203-P003,2026-09-19,STORE-001,P003,40.0,16.0,0.0,IN_STORE
T00203-P004,2026-09-19,STORE-001,P004,34.0,19.0,0.0,IN_STORE
T00204-P001,2026-09-20,STORE-001,P001,36.0,8.0,0.0,IN_STORE
T00204-P003,2026-09-20,STORE-001,P003,34.0,16.0,0.0,IN_STORE
T00204-P004,2026-09-20,STORE-001,P004,26.0,19.0,0.0,IN_STORE
